plateforme,nom_acheteur,annee,nb_marches,date
marches.maximilien.fr,Mairie de Chailly en Bière,2019,0,2020-08-31T18:26:33
marches.maximilien.fr,Mairie de Chailly en Bière,2020,0,2020-08-31T18:26:34
marches.maximilien.fr,Mairie de Chennevières-sur-Marne,2018,0,2020-08-31T18:26:35
marches.maximilien.fr,Mairie de Chennevières-sur-Marne,2019,47,2020-08-31T18:26:36
marches.maximilien.fr,Mairie de Chennevières-sur-Marne,2020,0,2020-08-31T18:26:37
marches.maximilien.fr,Mairie de Combs-la-Ville,2018,0,2020-08-31T18:26:38
marches.maximilien.fr,Mairie de Combs-la-Ville,2019,24,2020-08-31T18:26:39
marches.maximilien.fr,Mairie de Combs-la-Ville,2020,0,2020-08-31T18:26:41
marches.maximilien.fr,Mairie de Courdimanche,2018,0,2020-08-31T18:26:42
marches.maximilien.fr,Mairie de Courdimanche,2019,0,2020-08-31T18:26:42
marches.maximilien.fr,Mairie de Courdimanche,2020,0,2020-08-31T18:26:43
marches.maximilien.fr,Mairie de Frémainville,2018,0,2020-08-31T18:26:44
marches.maximilien.fr,Mairie de Frémainville,2019,0,2020-08-31T18:26:45
marches.maximilien.fr,Mairie de Frémainville,2020,0,2020-08-31T18:26:46
marches.maximilien.fr,Mairie de Gazeran,2018,0,2020-08-31T18:26:47
marches.maximilien.fr,Mairie de Gazeran,2019,0,2020-08-31T18:26:48
marches.maximilien.fr,Mairie de Gazeran,2020,0,2020-08-31T18:26:49
marches.maximilien.fr,Mairie de Grez sur Loing,2018,0,2020-08-31T18:26:50
marches.maximilien.fr,Mairie de Grez sur Loing,2019,0,2020-08-31T18:26:51
marches.maximilien.fr,Mairie de Grez sur Loing,2020,0,2020-08-31T18:26:51
marches.maximilien.fr,Mairie de Grigny,2018,0,2020-08-31T18:26:52
marches.maximilien.fr,Mairie de Grigny,2019,5,2020-08-31T18:26:53
marches.maximilien.fr,Mairie de Grigny,2020,0,2020-08-31T18:26:54
marches.maximilien.fr,Mairie de L'Île-Saint-Denis,2018,9,2020-08-31T18:26:55
marches.maximilien.fr,Mairie de L'Île-Saint-Denis,2019,2,2020-08-31T18:26:56
marches.maximilien.fr,Mairie de L'Île-Saint-Denis,2020,0,2020-08-31T18:26:57
marches.maximilien.fr,Mairie de Montcourt-Fromonville,2018,0,2020-08-31T18:26:58
marches.maximilien.fr,Mairie de Montcourt-Fromonville,2019,0,2020-08-31T18:26:59
marches.maximilien.fr,Mairie de Montcourt-Fromonville,2020,0,2020-08-31T18:26:59
marches.maximilien.fr,Mairie de Noyen-sur-Seine,2018,0,2020-08-31T18:27:00
marches.maximilien.fr,Mairie de Noyen-sur-Seine,2019,0,2020-08-31T18:27:01
marches.maximilien.fr,Mairie de Noyen-sur-Seine,2020,0,2020-08-31T18:27:02
marches.maximilien.fr,Mairie de Paris,2018,0,2020-08-31T18:27:03
marches.maximilien.fr,Mairie de Paris,2019,5,2020-08-31T18:27:04
marches.maximilien.fr,Mairie de Paris,2020,1,2020-08-31T18:27:05
marches.maximilien.fr,Mairie de Rambouillet,2018,0,2020-08-31T18:27:06
marches.maximilien.fr,Mairie de Rambouillet,2019,0,2020-08-31T18:27:07
marches.maximilien.fr,Mairie de Rambouillet,2020,0,2020-08-31T18:27:08
marches.maximilien.fr,Mairie de Saint-Arnoult-en-Yvelines,2018,0,2020-08-31T18:27:08
marches.maximilien.fr,Mairie de Saint-Arnoult-en-Yvelines,2019,1,2020-08-31T18:27:09
marches.maximilien.fr,Mairie de Saint-Arnoult-en-Yvelines,2020,0,2020-08-31T18:27:10
marches.maximilien.fr,Mairie de Saintry-sur-Seine,2018,2,2020-08-31T18:27:11
marches.maximilien.fr,Mairie de Saintry-sur-Seine,2019,1,2020-08-31T18:27:12
marches.maximilien.fr,Mairie de Saintry-sur-Seine,2020,0,2020-08-31T18:27:13
marches.maximilien.fr,Mairie de Seraincourt,2018,0,2020-08-31T18:27:14
marches.maximilien.fr,Mairie de Seraincourt,2019,1,2020-08-31T18:27:15
marches.maximilien.fr,Mairie de Seraincourt,2020,0,2020-08-31T18:27:16
marches.maximilien.fr,Mairie de Suresnes,2018,15,2020-08-31T18:27:17
marches.maximilien.fr,Mairie de Suresnes,2019,67,2020-08-31T18:27:18
marches.maximilien.fr,Mairie de Suresnes,2020,0,2020-08-31T18:27:19
marches.maximilien.fr,Mairie de Villejuif,2018,18,2020-08-31T18:27:20
marches.maximilien.fr,Mairie de Villejuif,2019,65,2020-08-31T18:27:21
marches.maximilien.fr,Mairie de Villejuif,2020,4,2020-08-31T18:27:23
marches.maximilien.fr,Mairie de Villeneuve-la-Garenne,2018,31,2020-08-31T18:27:24
marches.maximilien.fr,Mairie de Villeneuve-la-Garenne,2019,65,2020-08-31T18:27:25
marches.maximilien.fr,Mairie de Villeneuve-la-Garenne,2020,3,2020-08-31T18:27:27
marches.maximilien.fr,Maison de l'emploi et de la formation de Sénart,2018,0,2020-08-31T18:27:28
marches.maximilien.fr,Maison de l'emploi et de la formation de Sénart,2019,0,2020-08-31T18:27:29
marches.maximilien.fr,Maison de l'emploi et de la formation de Sénart,2020,0,2020-08-31T18:27:30
marches.maximilien.fr,Marne Au Bois SPL,2018,0,2020-08-31T18:27:31
marches.maximilien.fr,Marne Au Bois SPL,2019,2,2020-08-31T18:27:31
marches.maximilien.fr,Marne Au Bois SPL,2020,0,2020-08-31T18:27:32
marches.maximilien.fr,MDPH 77 - Maison Départementale des Personnes Handicapées de Seine et Marne,2018,0,2020-08-31T18:27:33
marches.maximilien.fr,MDPH 77 - Maison Départementale des Personnes Handicapées de Seine et Marne,2019,0,2020-08-31T18:27:34
marches.maximilien.fr,MDPH 77 - Maison Départementale des Personnes Handicapées de Seine et Marne,2020,0,2020-08-31T18:27:35
marches.maximilien.fr,MDPH 95 - Maison Départementale des Personnes Handicapées du Val d'Oise,2018,0,2020-08-31T18:27:36
marches.maximilien.fr,MDPH 95 - Maison Départementale des Personnes Handicapées du Val d'Oise,2019,0,2020-08-31T18:27:37
marches.maximilien.fr,MDPH 95 - Maison Départementale des Personnes Handicapées du Val d'Oise,2020,0,2020-08-31T18:27:38
marches.maximilien.fr,Mery-sur-Oise,2018,3,2020-08-31T18:27:39
marches.maximilien.fr,Mery-sur-Oise,2019,1,2020-08-31T18:27:40
marches.maximilien.fr,Mery-sur-Oise,2020,0,2020-08-31T18:27:41
marches.maximilien.fr,Métropole du Grand Paris,2018,10,2020-08-31T18:27:41
marches.maximilien.fr,Métropole du Grand Paris,2019,0,2020-08-31T18:27:42
marches.maximilien.fr,Métropole du Grand Paris,2020,0,2020-08-31T18:27:43
marches.maximilien.fr,Morangis,2018,0,2020-08-31T18:27:44
marches.maximilien.fr,Morangis,2019,3,2020-08-31T18:27:45
marches.maximilien.fr,Morangis,2020,0,2020-08-31T18:27:46
marches.maximilien.fr,Office public communautaire de Plaine Commune,2018,0,2020-08-31T18:27:47
marches.maximilien.fr,Office public communautaire de Plaine Commune,2019,62,2020-08-31T18:27:48
marches.maximilien.fr,Office public communautaire de Plaine Commune,2020,0,2020-08-31T18:27:49
marches.maximilien.fr,Office public de l'habitat d'Aubervilliers,2018,1,2020-08-31T18:27:50
marches.maximilien.fr,Office public de l'habitat d'Aubervilliers,2019,8,2020-08-31T18:27:51
marches.maximilien.fr,Office public de l'habitat d'Aubervilliers,2020,0,2020-08-31T18:27:52
marches.maximilien.fr,OFFICE PUBLIC DE L'HABITAT DE VILLENEUVE SAINT GEORGES,2018,0,2020-08-31T18:27:53
marches.maximilien.fr,OFFICE PUBLIC DE L'HABITAT DE VILLENEUVE SAINT GEORGES,2019,0,2020-08-31T18:27:54
marches.maximilien.fr,OFFICE PUBLIC DE L'HABITAT DE VILLENEUVE SAINT GEORGES,2020,0,2020-08-31T18:27:55
marches.maximilien.fr,OFFICE PUBLIC DE L'HABITAT ARCUEIL-GENTILLY,2018,15,2020-08-31T18:27:56
marches.maximilien.fr,OFFICE PUBLIC DE L'HABITAT ARCUEIL-GENTILLY,2019,29,2020-08-31T18:27:57
marches.maximilien.fr,OFFICE PUBLIC DE L'HABITAT ARCUEIL-GENTILLY,2020,11,2020-08-31T18:27:59
marches.maximilien.fr,OPH DE MALAKOFF ,2018,0,2020-08-31T18:28:00
marches.maximilien.fr,OPH DE MALAKOFF ,2019,0,2020-08-31T18:28:00
marches.maximilien.fr,OPH DE MALAKOFF ,2020,0,2020-08-31T18:28:01
marches.maximilien.fr,OPH de Nanterre,2018,2,2020-08-31T18:28:02
marches.maximilien.fr,OPH de Nanterre,2019,11,2020-08-31T18:28:03
marches.maximilien.fr,OPH de Nanterre,2020,0,2020-08-31T18:28:04
marches.maximilien.fr,OPH VAL DU LOING HABITAT,2018,28,2020-08-31T18:28:05
marches.maximilien.fr,OPH VAL DU LOING HABITAT,2019,25,2020-08-31T18:28:06
marches.maximilien.fr,OPH VAL DU LOING HABITAT,2020,9,2020-08-31T18:28:09
marches.maximilien.fr,OPH VILLEJUIF,2018,4,2020-08-31T18:28:10
marches.maximilien.fr,OPH VILLEJUIF,2019,6,2020-08-31T18:28:11
marches.maximilien.fr,OPH VILLEJUIF,2020,0,2020-08-31T18:28:12
marches.maximilien.fr,Paray-Vieille-Poste,2018,1,2020-08-31T18:28:13
marches.maximilien.fr,Paray-Vieille-Poste,2019,27,2020-08-31T18:28:14
marches.maximilien.fr,Paray-Vieille-Poste,2020,0,2020-08-31T18:28:17
marches.maximilien.fr,PARIS 2024,2018,5,2020-08-31T18:28:18
marches.maximilien.fr,PARIS 2024,2019,29,2020-08-31T18:28:19
marches.maximilien.fr,PARIS 2024,2020,0,2020-08-31T18:28:20
marches.maximilien.fr,Paris audiovisuel - Maison Européenne de la Photographie,2018,0,2020-08-31T18:28:21
marches.maximilien.fr,Paris audiovisuel - Maison Européenne de la Photographie,2019,0,2020-08-31T18:28:22
marches.maximilien.fr,Paris audiovisuel - Maison Européenne de la Photographie,2020,0,2020-08-31T18:28:23
marches.maximilien.fr,Parisienne de photographie,2018,0,2020-08-31T18:28:24
marches.maximilien.fr,Parisienne de photographie,2019,0,2020-08-31T18:28:24
marches.maximilien.fr,Parisienne de photographie,2020,0,2020-08-31T18:28:25
marches.maximilien.fr,Plate-forme des Achats de l'Etat,2018,0,2020-08-31T18:28:26
marches.maximilien.fr,Plate-forme des Achats de l'Etat,2019,0,2020-08-31T18:28:27
marches.maximilien.fr,Plate-forme des Achats de l'Etat,2020,0,2020-08-31T18:28:28
marches.maximilien.fr,Préfecture de Police de Paris,2018,0,2020-08-31T18:28:29
marches.maximilien.fr,Préfecture de Police de Paris,2019,0,2020-08-31T18:28:30
marches.maximilien.fr,Préfecture de Police de Paris,2020,0,2020-08-31T18:28:31
marches.maximilien.fr,RESEAUX DES ACHETEURS HOSPITALIERS,2018,172,2020-08-31T18:28:32
marches.maximilien.fr,RESEAUX DES ACHETEURS HOSPITALIERS,2019,212,2020-08-31T18:28:34
marches.maximilien.fr,RESEAUX DES ACHETEURS HOSPITALIERS,2020,13,2020-08-31T18:28:36
marches.maximilien.fr,SAEM Noisy-le-Sec Habitat,2018,0,2020-08-31T18:28:37
marches.maximilien.fr,SAEM Noisy-le-Sec Habitat,2019,0,2020-08-31T18:28:38
marches.maximilien.fr,SAEM Noisy-le-Sec Habitat,2020,0,2020-08-31T18:28:39
marches.maximilien.fr,SEM Ile-de-France Energies,2018,0,2020-08-31T18:28:40
marches.maximilien.fr,SEM Ile-de-France Energies,2019,0,2020-08-31T18:28:40
marches.maximilien.fr,SEM Ile-de-France Energies,2020,0,2020-08-31T18:28:41
marches.maximilien.fr,SEM LA GARENNE-COLOMBES,2018,0,2020-08-31T18:28:42
marches.maximilien.fr,SEM LA GARENNE-COLOMBES,2019,0,2020-08-31T18:28:43
marches.maximilien.fr,SEM LA GARENNE-COLOMBES,2020,0,2020-08-31T18:28:44
marches.maximilien.fr,SEM PLAINE COMMUNE DEVELOPPEMENT,2018,6,2020-08-31T18:28:45
marches.maximilien.fr,SEM PLAINE COMMUNE DEVELOPPEMENT,2019,34,2020-08-31T18:28:46
marches.maximilien.fr,SEM PLAINE COMMUNE DEVELOPPEMENT,2020,0,2020-08-31T18:28:47
marches.maximilien.fr,SEMMARIS,2018,14,2020-08-31T18:28:48
marches.maximilien.fr,SEMMARIS,2019,1,2020-08-31T18:28:49
marches.maximilien.fr,SEMMARIS,2020,0,2020-08-31T18:28:50
marches.maximilien.fr,SEMOP CHATENAY MALABRY PARC CENTRALE,2018,0,2020-08-31T18:28:51
marches.maximilien.fr,SEMOP CHATENAY MALABRY PARC CENTRALE,2019,0,2020-08-31T18:28:52
marches.maximilien.fr,SEMOP CHATENAY MALABRY PARC CENTRALE,2020,0,2020-08-31T18:28:53
marches.maximilien.fr,Sénéo,2018,0,2020-08-31T18:28:54
marches.maximilien.fr,Sénéo,2019,0,2020-08-31T18:28:55
marches.maximilien.fr,Sénéo,2020,0,2020-08-31T18:28:56
marches.maximilien.fr,SIFUREP,2018,0,2020-08-31T18:28:57
marches.maximilien.fr,SIFUREP,2019,0,2020-08-31T18:28:58
marches.maximilien.fr,SIFUREP,2020,1,2020-08-31T18:28:59
marches.maximilien.fr,Silver innov Plateforme Charles Foix,2018,0,2020-08-31T18:29:00
marches.maximilien.fr,Silver innov Plateforme Charles Foix,2019,0,2020-08-31T18:29:01
marches.maximilien.fr,Silver innov Plateforme Charles Foix,2020,0,2020-08-31T18:29:01
marches.maximilien.fr,SIPPEREC,2018,2,2020-08-31T18:29:03
marches.maximilien.fr,SIPPEREC,2019,32,2020-08-31T18:29:04
marches.maximilien.fr,SIPPEREC,2020,0,2020-08-31T18:29:05
marches.maximilien.fr,SIVOM de Stains / Pierrefitte ,2018,0,2020-08-31T18:29:06
marches.maximilien.fr,SIVOM de Stains / Pierrefitte ,2019,2,2020-08-31T18:29:07
marches.maximilien.fr,SIVOM de Stains / Pierrefitte ,2020,0,2020-08-31T18:29:08
marches.maximilien.fr,SIVVD - Syndicat Intercomunal des Vallées de la Voulzie et d Dragon,2018,0,2020-08-31T18:29:09
marches.maximilien.fr,SIVVD - Syndicat Intercomunal des Vallées de la Voulzie et d Dragon,2019,0,2020-08-31T18:29:09
marches.maximilien.fr,SIVVD - Syndicat Intercomunal des Vallées de la Voulzie et d Dragon,2020,0,2020-08-31T18:29:10
marches.maximilien.fr,SMER LA TEGEVAL,2018,0,2020-08-31T18:29:11
marches.maximilien.fr,SMER LA TEGEVAL,2019,0,2020-08-31T18:29:12
marches.maximilien.fr,SMER LA TEGEVAL,2020,0,2020-08-31T18:29:14
marches.maximilien.fr,SMIRTOM du Vexin,2018,0,2020-08-31T18:29:15
marches.maximilien.fr,SMIRTOM du Vexin,2019,0,2020-08-31T18:29:16
marches.maximilien.fr,SMIRTOM du Vexin,2020,0,2020-08-31T18:29:18
marches.maximilien.fr,Société d'accélération d transfert technologique Paris-Saclay,2018,0,2020-08-31T18:29:19
marches.maximilien.fr,Société d'accélération d transfert technologique Paris-Saclay,2019,1,2020-08-31T18:29:21
marches.maximilien.fr,Société d'accélération d transfert technologique Paris-Saclay,2020,0,2020-08-31T18:29:22
marches.maximilien.fr,SOCIETE D'ECONOMIE MIXTE SIPEnR,2018,0,2020-08-31T18:29:23
marches.maximilien.fr,SOCIETE D'ECONOMIE MIXTE SIPEnR,2019,0,2020-08-31T18:29:24
marches.maximilien.fr,SOCIETE D'ECONOMIE MIXTE SIPEnR,2020,0,2020-08-31T18:29:30
marches.maximilien.fr,Société de Coordination pour l'Habitat,2018,0,2020-08-31T18:29:31
marches.maximilien.fr,Société de Coordination pour l'Habitat,2019,0,2020-08-31T18:29:35
marches.maximilien.fr,Société de Coordination pour l'Habitat,2020,0,2020-08-31T18:29:36
marches.maximilien.fr,Société d’Économie Mixte - Essonne Aménagement,2018,0,2020-08-31T18:29:37
marches.maximilien.fr,Société d’Économie Mixte - Essonne Aménagement,2019,0,2020-08-31T18:29:37
marches.maximilien.fr,Société d’Économie Mixte - Essonne Aménagement,2020,0,2020-08-31T18:29:38
marches.maximilien.fr,Société Publique Locale Grigny Viry,2018,0,2020-08-31T18:29:39
marches.maximilien.fr,Société Publique Locale Grigny Viry,2019,0,2020-08-31T18:29:40
marches.maximilien.fr,Société Publique Locale Grigny Viry,2020,0,2020-08-31T18:29:41
marches.maximilien.fr,SOLIDEO - Société de livraison des ouvrages olympiques,2018,0,2020-08-31T18:29:42
marches.maximilien.fr,SOLIDEO - Société de livraison des ouvrages olympiques,2019,17,2020-08-31T18:29:43
marches.maximilien.fr,SOLIDEO - Société de livraison des ouvrages olympiques,2020,12,2020-08-31T18:29:44
marches.maximilien.fr,SOREQA,2018,0,2020-08-31T18:29:45
marches.maximilien.fr,SOREQA,2019,0,2020-08-31T18:29:46
marches.maximilien.fr,SOREQA,2020,0,2020-08-31T18:29:47
marches.maximilien.fr,SPL GRAND PARIS SEINE &amp; OISE IMMOBILIER D'ENTREPRISES,2018,0,2020-08-31T18:29:48
marches.maximilien.fr,SPL GRAND PARIS SEINE &amp; OISE IMMOBILIER D'ENTREPRISES,2019,0,2020-08-31T18:29:48
marches.maximilien.fr,SPL GRAND PARIS SEINE &amp; OISE IMMOBILIER D'ENTREPRISES,2020,0,2020-08-31T18:29:49
marches.maximilien.fr,SPL LE BOURGET GRAND PARIS,2018,0,2020-08-31T18:29:50
marches.maximilien.fr,SPL LE BOURGET GRAND PARIS,2019,0,2020-08-31T18:29:51
marches.maximilien.fr,SPL LE BOURGET GRAND PARIS,2020,0,2020-08-31T18:29:52
marches.maximilien.fr,SPL PLAINE COMMUNE DEVELOPPEMENT,2018,5,2020-08-31T18:29:53
marches.maximilien.fr,SPL PLAINE COMMUNE DEVELOPPEMENT,2019,51,2020-08-31T18:29:54
marches.maximilien.fr,SPL PLAINE COMMUNE DEVELOPPEMENT,2020,0,2020-08-31T18:29:56
marches.maximilien.fr,SYCTOM,2018,7,2020-08-31T18:29:57
marches.maximilien.fr,SYCTOM,2019,45,2020-08-31T18:29:57
marches.maximilien.fr,SYCTOM,2020,0,2020-08-31T18:29:59
marches.maximilien.fr,SYNCHROTRON SOLEIL,2018,6,2020-08-31T18:30:00
marches.maximilien.fr,SYNCHROTRON SOLEIL,2019,11,2020-08-31T18:30:02
marches.maximilien.fr,SYNCHROTRON SOLEIL,2020,0,2020-08-31T18:30:03
marches.maximilien.fr,Syndicat d'Etudes Vélib'Métropole,2018,0,2020-08-31T18:30:04
marches.maximilien.fr,Syndicat d'Etudes Vélib'Métropole,2019,0,2020-08-31T18:30:05
marches.maximilien.fr,Syndicat d'Etudes Vélib'Métropole,2020,0,2020-08-31T18:30:06
marches.maximilien.fr,Syndicat d'Aménagement de la Plaine de Pierrelaye-Bessancourt,2018,0,2020-08-31T18:30:07
marches.maximilien.fr,Syndicat d'Aménagement de la Plaine de Pierrelaye-Bessancourt,2019,1,2020-08-31T18:30:08
marches.maximilien.fr,Syndicat d'Aménagement de la Plaine de Pierrelaye-Bessancourt,2020,0,2020-08-31T18:30:09
marches.maximilien.fr,Syndicat des Eaux d'Ile de France - SEDIF,2018,5,2020-08-31T18:30:10
marches.maximilien.fr,Syndicat des Eaux d'Ile de France - SEDIF,2019,54,2020-08-31T18:30:11
marches.maximilien.fr,Syndicat des Eaux d'Ile de France - SEDIF,2020,33,2020-08-31T18:30:12
marches.maximilien.fr,Syndicat des transports d'Ile de France,2018,0,2020-08-31T18:30:13
marches.maximilien.fr,Syndicat des transports d'Ile de France,2019,0,2020-08-31T18:30:14
marches.maximilien.fr,Syndicat des transports d'Ile de France,2020,0,2020-08-31T18:30:15
marches.maximilien.fr,Syndicat Intercommunal des eaux de Grez-sur-Loing / Moncourt Fromonville,2018,0,2020-08-31T18:30:16
marches.maximilien.fr,Syndicat Intercommunal des eaux de Grez-sur-Loing / Moncourt Fromonville,2019,0,2020-08-31T18:30:17
marches.maximilien.fr,Syndicat Intercommunal des eaux de Grez-sur-Loing / Moncourt Fromonville,2020,0,2020-08-31T18:30:18
marches.maximilien.fr,Syndicat intercommunal du cimetière des Joncherolles,2018,0,2020-08-31T18:30:19
marches.maximilien.fr,Syndicat intercommunal du cimetière des Joncherolles,2019,0,2020-08-31T18:30:20
marches.maximilien.fr,Syndicat intercommunal du cimetière des Joncherolles,2020,0,2020-08-31T18:30:21
marches.maximilien.fr,Syndicat Mixte Autolib' et Vélib' Métropole,2018,0,2020-08-31T18:30:22
marches.maximilien.fr,Syndicat Mixte Autolib' et Vélib' Métropole,2019,1,2020-08-31T18:30:23
marches.maximilien.fr,Syndicat Mixte Autolib' et Vélib' Métropole,2020,0,2020-08-31T18:30:24
marches.maximilien.fr,Syndicat mixte de chauffage de Châtenay-Malabry,2018,0,2020-08-31T18:30:25
marches.maximilien.fr,Syndicat mixte de chauffage de Châtenay-Malabry,2019,0,2020-08-31T18:30:26
marches.maximilien.fr,Syndicat mixte de chauffage de Châtenay-Malabry,2020,0,2020-08-31T18:30:27
marches.maximilien.fr,Syndicat Mixte de chauffage urbain de la région de La Défense,2018,0,2020-08-31T18:30:28
marches.maximilien.fr,Syndicat Mixte de chauffage urbain de la région de La Défense,2019,4,2020-08-31T18:30:29
marches.maximilien.fr,Syndicat Mixte de chauffage urbain de la région de La Défense,2020,0,2020-08-31T18:30:30
marches.maximilien.fr,Syndicat Mixte Essonne Numérique,2018,0,2020-08-31T18:30:31
marches.maximilien.fr,Syndicat Mixte Essonne Numérique,2019,0,2020-08-31T18:30:32
marches.maximilien.fr,Syndicat Mixte Essonne Numérique,2020,0,2020-08-31T18:30:33
marches.maximilien.fr,Syndicat Mixte Géothermie Alfortville,2018,0,2020-08-31T18:30:33
marches.maximilien.fr,Syndicat Mixte Géothermie Alfortville,2019,0,2020-08-31T18:30:34
marches.maximilien.fr,Syndicat Mixte Géothermie Alfortville,2020,0,2020-08-31T18:30:35
marches.maximilien.fr,Syndicat Mixte Val d'Oise Numérique,2018,0,2020-08-31T18:30:36
marches.maximilien.fr,Syndicat Mixte Val d'Oise Numérique,2019,0,2020-08-31T18:30:37
marches.maximilien.fr,Syndicat Mixte Val d'Oise Numérique,2020,0,2020-08-31T18:30:38
marches.maximilien.fr,Syndicat Seine et Marne Numérique,2018,0,2020-08-31T18:30:39
marches.maximilien.fr,Syndicat Seine et Marne Numérique,2019,0,2020-08-31T18:30:40
marches.maximilien.fr,Syndicat Seine et Marne Numérique,2020,0,2020-08-31T18:30:41
marches.maximilien.fr,Syndicat Tri Action ,2018,0,2020-08-31T18:30:42
marches.maximilien.fr,Syndicat Tri Action ,2019,1,2020-08-31T18:30:43
marches.maximilien.fr,Syndicat Tri Action ,2020,0,2020-08-31T18:30:44
marches.maximilien.fr,Théâtre Centre d'art de Vélizy-Villacoublay,2018,0,2020-08-31T18:30:45
marches.maximilien.fr,Théâtre Centre d'art de Vélizy-Villacoublay,2019,0,2020-08-31T18:30:46
marches.maximilien.fr,Théâtre Centre d'art de Vélizy-Villacoublay,2020,0,2020-08-31T18:30:47
marches.maximilien.fr,Union des Maires du Val d'Oise,2018,0,2020-08-31T18:30:47
marches.maximilien.fr,Union des Maires du Val d'Oise,2019,0,2020-08-31T18:30:48
marches.maximilien.fr,Union des Maires du Val d'Oise,2020,0,2020-08-31T18:30:49
marches.maximilien.fr,UNION NATIONALE DES ASSOCIATIONS FAMILIALES,2018,0,2020-08-31T18:30:50
marches.maximilien.fr,UNION NATIONALE DES ASSOCIATIONS FAMILIALES,2019,1,2020-08-31T18:30:51
marches.maximilien.fr,UNION NATIONALE DES ASSOCIATIONS FAMILIALES,2020,0,2020-08-31T18:30:52
marches.maximilien.fr,VEDECOM,2018,0,2020-08-31T18:30:53
marches.maximilien.fr,VEDECOM,2019,17,2020-08-31T18:30:54
marches.maximilien.fr,VEDECOM,2020,14,2020-08-31T18:30:55
marches.maximilien.fr,Ville d' Épinay-sur-Seine,2018,12,2020-08-31T18:30:56
marches.maximilien.fr,Ville d' Épinay-sur-Seine,2019,37,2020-08-31T18:30:57
marches.maximilien.fr,Ville d' Épinay-sur-Seine,2020,27,2020-08-31T18:30:58
marches.maximilien.fr,VILLE D'ALFORTVILLE,2018,50,2020-08-31T18:30:59
marches.maximilien.fr,VILLE D'ALFORTVILLE,2019,49,2020-08-31T18:31:01
marches.maximilien.fr,VILLE D'ALFORTVILLE,2020,32,2020-08-31T18:31:02
marches.maximilien.fr,Ville d'Eaubonne,2018,2,2020-08-31T18:31:03
marches.maximilien.fr,Ville d'Eaubonne,2019,30,2020-08-31T18:31:04
marches.maximilien.fr,Ville d'Eaubonne,2020,1,2020-08-31T18:31:05
marches.maximilien.fr,Ville d'Ivry-sur-Seine,2018,44,2020-08-31T18:31:06
marches.maximilien.fr,Ville d'Ivry-sur-Seine,2019,54,2020-08-31T18:31:07
marches.maximilien.fr,Ville d'Ivry-sur-Seine,2020,21,2020-08-31T18:31:08
marches.maximilien.fr,Ville d'Aubervilliers,2018,0,2020-08-31T18:31:10
marches.maximilien.fr,Ville d'Aubervilliers,2019,0,2020-08-31T18:31:11
marches.maximilien.fr,Ville d'Aubervilliers,2020,0,2020-08-31T18:31:12
marches.maximilien.fr,Ville de Beauchamp,2018,0,2020-08-31T18:31:13
marches.maximilien.fr,Ville de Beauchamp,2019,0,2020-08-31T18:31:14
marches.maximilien.fr,Ville de Beauchamp,2020,0,2020-08-31T18:31:14
marches.maximilien.fr,ville de Bondy,2018,6,2020-08-31T18:31:15
marches.maximilien.fr,ville de Bondy,2019,48,2020-08-31T18:31:16
marches.maximilien.fr,ville de Bondy,2020,0,2020-08-31T18:31:17
marches.maximilien.fr,Ville de Boulogne-Billancourt,2018,0,2020-08-31T18:31:18
marches.maximilien.fr,Ville de Boulogne-Billancourt,2019,0,2020-08-31T18:31:19
marches.maximilien.fr,Ville de Boulogne-Billancourt,2020,0,2020-08-31T18:31:20
marches.maximilien.fr,Ville de Carrières-sous-Poissy,2018,0,2020-08-31T18:31:21
marches.maximilien.fr,Ville de Carrières-sous-Poissy,2019,0,2020-08-31T18:31:22
marches.maximilien.fr,Ville de Carrières-sous-Poissy,2020,0,2020-08-31T18:31:23
marches.maximilien.fr,Ville de Cergy,2018,0,2020-08-31T18:31:24
marches.maximilien.fr,Ville de Cergy,2019,65,2020-08-31T18:31:25
marches.maximilien.fr,Ville de Cergy,2020,0,2020-08-31T18:31:26
marches.maximilien.fr,Ville de Châtenay-Malabry,2018,17,2020-08-31T18:31:27
marches.maximilien.fr,Ville de Châtenay-Malabry,2019,87,2020-08-31T18:31:28
marches.maximilien.fr,Ville de Châtenay-Malabry,2020,0,2020-08-31T18:31:30
marches.maximilien.fr,Ville de Chaville,2018,0,2020-08-31T18:31:30
marches.maximilien.fr,Ville de Chaville,2019,0,2020-08-31T18:31:31
marches.maximilien.fr,Ville de Chaville,2020,0,2020-08-31T18:31:32
marches.maximilien.fr,Ville de Clichy,2018,0,2020-08-31T18:31:33
marches.maximilien.fr,Ville de Clichy,2019,2,2020-08-31T18:31:34
marches.maximilien.fr,Ville de Clichy,2020,0,2020-08-31T18:31:35
marches.maximilien.fr,Ville de Croissy-sur-Seine,2018,0,2020-08-31T18:31:35
marches.maximilien.fr,Ville de Croissy-sur-Seine,2019,0,2020-08-31T18:31:36
marches.maximilien.fr,Ville de Croissy-sur-Seine,2020,0,2020-08-31T18:31:37
marches.maximilien.fr,Ville de Dammarie-Les-Lys,2018,0,2020-08-31T18:31:38
marches.maximilien.fr,Ville de Dammarie-Les-Lys,2019,31,2020-08-31T18:31:39
marches.maximilien.fr,Ville de Dammarie-Les-Lys,2020,0,2020-08-31T18:31:41
marches.maximilien.fr,Ville de Fresnes,2018,0,2020-08-31T18:31:42
marches.maximilien.fr,Ville de Fresnes,2019,15,2020-08-31T18:31:43
